0,left,25000,fit,1525,lates,201,expired,0,imbalance,104,low,0,med,0,high,0
DataSet,801,Constraints,0,run,0,fit,1525,lates,201,expired,0,imbalance,104,low,0,med,0,high,0,Evals,250,MiilsEval,1.872,elapsed,468
Plan by week / day 
Week , Day , Driver ID ,Group,Duty,Expiry Week, Final Year
39,3, 2000,EBT,2,36,false
39,4,   54,LMC,2,35,false
39,4,  395,CEN,2,15,false
39,4,  443,CEN,2,37,false
39,4,  481,CEN,2,33,false
39,4,  531,CEN,2,31,false
39,4,  756,CEN,2,18,false
39,4, 1463,LON,2,14,false
39,4, 1482,LON,2,21,false
39,4, 1617,LON,2,23,false
39,4, 1731,LCB,2,22,false
39,5,  304,CEN,2,35,false
39,5,  479,CEN,2,8,false
39,5,  710,CEN,2,18,false
39,5,  880,MAR,2,25,false
39,5, 1666,LON,2,25,false
39,5, 1861,ECB,2,24,false
39,5, 1910,ECB,2,11,false
0,left,25000,fit,1505,lates,203,expired,0,imbalance,98,low,0,med,0,high,0
DataSet,801,Constraints,0,run,5,fit,1505,lates,203,expired,0,imbalance,98,low,0,med,0,high,0,Evals,250,MiilsEval,1.244,elapsed,311
Plan by week / day 
Week , Day , Driver ID ,Group,Duty,Expiry Week, Final Year
0,1,  345,CEN,1,2,true	ON LATE DUTY!
0,1,  357,CEN,2,22,false
0,1,  359,CEN,2,11,true
0,1,  490,CEN,2,14,true
0,1,  609,CEN,2,10,false
0,1,  852,MAR,2,23,false
0,1,  958,MAR,2,18,false
0,1, 1222,MAR,1,26,true	ON LATE DUTY!
0,1, 1233,LON,1,3,true	ON LATE DUTY!
0,1, 1585,LON,1,1,true	ON LATE DUTY!
0,1, 1609,LON,2,17,false
0,1, 1805,LCB,2,14,false
0,2,  215,CEN,2,25,false
0,2,  232,CEN,2,25,false
0,2,  525,CEN,2,39,false
0,2,  529,CEN,2,13,false
0,2,  814,CEN,2,4,true
0,2,  829,MAR,2,7,true
0,2,  981,MAR,1,26,true	ON LATE DUTY!
0,2, 1111,MAR,2,2,false
0,2, 1484,LON,2,32,false
0,2, 1706,LCB,1,5,true	ON LATE DUTY!
0,2, 1742,LCB,1,2,true	ON LATE DUTY!
0,2, 1985,EBT,1,3,true	ON LATE DUTY!
0,3,  303,CEN,1,25,true	ON LATE DUTY!
0,3,  463,CEN,2,29,false
0,3,  530,CEN,2,1,false
0,3,  961,MAR,1,12,true	ON LATE DUTY!
0,3, 1092,MAR,2,4,true
0,3, 1117,MAR,2,11,false
0,3, 1119,MAR,2,2,true
0,3, 1336,LON,2,25,true
0,3, 1573,LON,2,22,true
0,3, 1619,LON,2,5,true
0,3, 1781,LCB,1,25,true	ON LATE DUTY!
0,3, 1878,ECB,2,34,false
0,4,   72,LMC,2,4,false
0,4,  175,CEN,2,1,true
0,4,  422,CEN,2,35,false
0,4,  476,CEN,1,27,true	ON LATE DUTY!
0,4,  522,CEN,2,4,false
0,4, 1055,MAR,1,2,true	ON LATE DUTY!
0,4, 1267,LON,2,36,false
0,4, 1394,LON,2,8,true
0,4, 1444,LON,2,18,true
0,4, 1688,LCB,1,17,true	ON LATE DUTY!
0,4, 1839,ECB,1,1,true	ON LATE DUTY!
0,4, 1904,ECB,2,1,false
0,5,    8,OFF,2,15,false
0,5,   16,OFF,2,5,false
0,5,   33,OFF,2,1,true
0,5,  413,CEN,2,17,false
0,5,  626,CEN,2,7,false
0,5,  681,CEN,1,6,true	ON LATE DUTY!
0,5,  716,CEN,1,2,true	ON LATE DUTY!
0,5,  942,MAR,2,27,false
0,5, 1476,LON,2,33,false
0,5, 1582,LON,2,24,false
0,5, 1672,LON,2,32,false
0,5, 1828,ECB,2,4,true
1,1,  335,CEN,2,4,true
1,1,  338,CEN,2,14,false
1,1,  377,CEN,1,15,true	ON LATE DUTY!
1,1,  472,CEN,2,21,false
1,1,  792,CEN,2,16,true
1,1,  842,MAR,2,36,false
1,1,  936,MAR,2,1,true
1,1, 1378,LON,1,11,true	ON LATE DUTY!
1,1, 1497,LON,2,18,false
1,1, 1626,LON,2,20,false
1,1, 1762,LCB,2,31,false
1,1, 1808,LCB,1,1,true	ON LATE DUTY!
1,2,  172,CEN,2,23,false
1,2,  279,CEN,2,35,false
1,2,  396,CEN,2,9,false
1,2,  446,CEN,1,5,true	ON LATE DUTY!
1,2,  519,CEN,1,12,true	ON LATE DUTY!
1,2,  583,CEN,2,30,false
1,2,  644,CEN,2,27,false
1,2,  707,CEN,2,27,false
1,2,  824,MAR,2,1,true
1,2,  848,MAR,2,12,false
1,2, 1380,LON,2,11,false
1,2, 1718,LCB,2,1,true
1,3,  198,CEN,2,31,false
1,3,  392,CEN,1,1,true	ON LATE DUTY!
1,3,  517,CEN,2,5,false
1,3,  555,CEN,1,17,true	ON LATE DUTY!
1,3,  590,CEN,2,15,true
1,3,  808,CEN,1,1,true	ON LATE DUTY!
1,3,  930,MAR,2,8,true
1,3, 1298,LON,1,13,true	ON LATE DUTY!
1,3, 1467,LON,2,36,true
1,3, 1728,LCB,1,5,true	ON LATE DUTY!
1,3, 1757,LCB,2,25,false
1,4,   25,OFF,1,1,true	ON LATE DUTY!
1,4,  241,CEN,2,34,false
1,4,  261,CEN,2,10,false
1,4,  403,CEN,2,39,false
1,4,  512,CEN,1,11,true	ON LATE DUTY!
1,4,  654,CEN,2,14,false
1,4,  871,MAR,2,20,false
1,4, 1128,MAR,2,2,true
1,4, 1276,LON,1,10,true	ON LATE DUTY!
1,4, 1620,LON,1,16,true	ON LATE DUTY!
1,4, 1709,LCB,1,1,true	ON LATE DUTY!
1,4, 1785,LCB,2,38,false
1,5,   30,OFF,1,21,true	ON LATE DUTY!
1,5,  112,CEN,2,16,false
1,5,  121,CEN,2,24,true
1,5,  176,CEN,2,1,true
1,5,  409,CEN,2,25,false
1,5,  528,CEN,2,18,true
1,5,  753,CEN,2,3,false
1,5, 1113,MAR,2,2,true
1,5, 1118,MAR,1,3,true	ON LATE DUTY!
1,5, 1155,MAR,2,1,true
1,5, 1357,LON,2,19,false
1,5, 1721,LCB,2,22,false
2,1,  342,CEN,2,23,true
2,1,  388,CEN,2,17,true
2,1,  486,CEN,2,23,true
2,1,  521,CEN,2,14,false
2,1,  630,CEN,2,2,true
2,1, 1107,MAR,2,38,false
2,1, 1212,MAR,2,24,false
2,1, 1477,LON,1,10,true	ON LATE DUTY!
2,1, 1751,LCB,1,4,true	ON LATE DUTY!
2,1, 1817,ECB,2,32,false
2,2,  115,CEN,2,26,true
2,2,  117,CEN,2,39,false
2,2,  217,CEN,2,9,false
2,2,  412,CEN,2,9,true
2,2,  638,CEN,2,12,true
2,2,  687,CEN,1,5,true	ON LATE DUTY!
2,2,  867,MAR,2,34,false
2,2, 1025,MAR,2,17,false
2,2, 1801,LCB,1,3,true	ON LATE DUTY!
2,2, 1862,ECB,2,17,false
2,3,  126,CEN,1,3,true	ON LATE DUTY!
2,3,  183,CEN,2,23,true
2,3,  199,CEN,2,27,false
2,3,  487,CEN,2,33,true
2,3,  709,CEN,2,36,true
2,3,  788,CEN,2,10,true
2,3,  831,MAR,2,1,false
2,3,  962,MAR,2,3,false
2,3, 1067,MAR,2,36,false
2,3, 1180,MAR,2,17,false
2,3, 1367,LON,1,6,true	ON LATE DUTY!
2,3, 1545,LON,2,9,false
2,4,  109,CEN,2,32,false
2,4,  193,CEN,2,5,false
2,4,  212,CEN,2,8,false
2,4,  237,CEN,2,28,false
2,4,  341,CEN,2,39,false
2,4,  619,CEN,1,5,true	ON LATE DUTY!
2,4, 1034,MAR,2,16,false
2,4, 1090,MAR,2,37,false
2,4, 1270,LON,2,34,false
2,4, 1345,LON,1,34,true	ON LATE DUTY!
2,4, 1607,LON,2,5,true
2,4, 1948,ECB,2,3,true
2,5,  240,CEN,2,20,false
2,5,  292,CEN,1,2,true	ON LATE DUTY!
2,5,  350,CEN,2,7,true
2,5,  701,CEN,1,14,true	ON LATE DUTY!
2,5,  705,CEN,2,2,false
2,5,  950,MAR,2,26,false
2,5, 1191,MAR,2,10,true
2,5, 1198,MAR,2,8,false
2,5, 1325,LON,1,12,true	ON LATE DUTY!
2,5, 1434,LON,2,34,false
2,5, 1837,ECB,2,7,true
2,5, 1866,ECB,2,32,false
3,1,  310,CEN,1,21,true	ON LATE DUTY!
3,1,  506,CEN,2,26,false
3,1,  513,CEN,2,4,true
3,1,  642,CEN,1,6,true	ON LATE DUTY!
3,1,  643,CEN,2,5,true
3,1,  740,CEN,2,31,false
3,1, 1317,LON,1,12,true	ON LATE DUTY!
3,1, 1340,LON,2,25,false
3,1, 1803,LCB,2,6,true
3,1, 1896,ECB,1,9,true	ON LATE DUTY!
3,2,   10,OFF,2,3,true
3,2,  255,CEN,1,3,true	ON LATE DUTY!
3,2,  281,CEN,2,39,false
3,2,  354,CEN,2,17,false
3,2,  362,CEN,2,1,false
3,2,  453,CEN,2,22,false
3,2,  943,MAR,2,1,false
3,2, 1046,MAR,2,33,false
3,2, 1179,MAR,1,8,true	ON LATE DUTY!
3,2, 1459,LON,2,21,false
3,2, 1799,LCB,2,10,true
3,3,  137,CEN,2,32,true
3,3,  185,CEN,1,9,true	ON LATE DUTY!
3,3,  305,CEN,1,21,true	ON LATE DUTY!
3,3,  401,CEN,2,35,false
3,3,  902,MAR,2,5,true
3,3, 1255,LON,2,22,false
3,3, 1334,LON,2,1,false
3,3, 1409,LON,1,29,true	ON LATE DUTY!
3,3, 1439,LON,1,26,true	ON LATE DUTY!
3,3, 1645,LON,2,37,false
3,4,   91,CEN,2,35,false
3,4,  152,CEN,2,15,false
3,4,  296,CEN,2,32,false
3,4,  384,CEN,2,21,true
3,4,  406,CEN,2,29,false
3,4,  482,CEN,2,12,false
3,4,  542,CEN,1,25,true	ON LATE DUTY!
3,4, 1157,MAR,2,39,false
3,4, 1189,MAR,2,24,false
3,4, 1266,LON,1,3,true	ON LATE DUTY!
3,4, 1330,LON,1,4,true	ON LATE DUTY!
3,4, 1717,LCB,1,33,true	ON LATE DUTY!
3,5,  125,CEN,2,6,false
3,5,  636,CEN,2,2,false
3,5,  657,CEN,2,17,false
3,5,  706,CEN,2,26,true
3,5,  754,CEN,1,35,true	ON LATE DUTY!
3,5,  998,MAR,2,8,true
3,5, 1245,LON,2,2,false
3,5, 1571,LON,2,27,true
3,5, 1610,LON,2,16,false
3,5, 1657,LON,1,3,true	ON LATE DUTY!
3,5, 1926,ECB,2,33,false
3,5, 1939,ECB,2,10,true
4,1,  113,CEN,2,30,false
4,1,  197,CEN,1,9,true	ON LATE DUTY!
4,1,  327,CEN,2,19,false
4,1,  540,CEN,2,38,false
4,1,  790,CEN,2,33,true
4,1, 1081,MAR,2,8,true
4,1, 1083,MAR,1,33,true	ON LATE DUTY!
4,1, 1284,LON,1,11,true	ON LATE DUTY!
4,1, 1393,LON,2,39,false
4,1, 1625,LON,1,10,true	ON LATE DUTY!
4,2,   59,LMC,2,23,false
4,2,   67,LMC,2,4,false
4,2,  189,CEN,2,3,false
4,2,  434,CEN,2,25,false
4,2,  470,CEN,2,30,true
4,2,  664,CEN,2,4,true
4,2,  853,MAR,2,37,false
4,2, 1018,MAR,2,10,true
4,2, 1077,MAR,2,20,false
4,2, 1384,LON,1,20,true	ON LATE DUTY!
4,2, 1481,LON,2,13,true
4,3,  322,CEN,2,6,true
4,3,  386,CEN,2,25,false
4,3,  461,CEN,1,16,true	ON LATE DUTY!
4,3,  684,CEN,2,16,false
4,3,  806,CEN,2,37,false
4,3,  838,MAR,2,34,false
4,3,  892,MAR,2,36,false
4,3, 1141,MAR,1,25,true	ON LATE DUTY!
4,3, 1166,MAR,2,21,true
4,3, 1907,ECB,2,5,true
4,3, 1908,ECB,2,36,false
4,4,  105,CEN,2,4,false
4,4,  244,CEN,2,25,false
4,4,  425,CEN,2,6,true
4,4,  493,CEN,2,8,false
4,4,  765,CEN,2,13,false
4,4, 1153,MAR,2,5,true
4,4, 1174,MAR,1,28,true	ON LATE DUTY!
4,4, 1512,LON,1,30,true	ON LATE DUTY!
4,4, 1695,LCB,2,3,false
4,4, 1726,LCB,2,25,false
4,4, 1789,LCB,2,32,false
4,4, 1891,ECB,1,21,true	ON LATE DUTY!
4,5,   81,CEN,1,32,true	ON LATE DUTY!
4,5,  123,CEN,2,32,false
4,5,  150,CEN,1,14,true	ON LATE DUTY!
4,5,  190,CEN,2,19,true
4,5,  373,CEN,1,7,true	ON LATE DUTY!
4,5,  511,CEN,1,8,true	ON LATE DUTY!
4,5,  983,MAR,2,24,false
4,5, 1221,MAR,1,26,true	ON LATE DUTY!
4,5, 1342,LON,2,16,false
4,5, 1690,LCB,2,20,false
4,5, 1693,LCB,2,6,true
4,5, 1796,LCB,2,1,false
5,1,   71,LMC,2,25,false
5,1,  107,CEN,1,13,true	ON LATE DUTY!
5,1,  262,CEN,2,23,false
5,1,  287,CEN,2,24,false
5,1,  557,CEN,1,5,true	ON LATE DUTY!
5,1,  771,CEN,2,4,false
5,1, 1238,LON,2,35,false
5,1, 1680,LCB,1,39,true	ON LATE DUTY!
5,1, 1715,LCB,1,29,true	ON LATE DUTY!
5,1, 2002,EBT,2,13,false
5,2,   12,OFF,2,5,true
5,2,  301,CEN,2,23,false
5,2,  764,CEN,2,38,false
5,2,  877,MAR,2,33,false
5,2,  952,MAR,2,28,false
5,2, 1097,MAR,2,25,true
5,2, 1144,MAR,2,1,false
5,2, 1540,LON,2,19,false
5,2, 1786,LCB,2,8,true
5,3,  132,CEN,2,19,false
5,3,  407,CEN,2,16,false
5,3,  631,CEN,1,17,true	ON LATE DUTY!
5,3,  995,MAR,2,5,true
5,3,  997,MAR,2,28,false
5,3, 1041,MAR,2,7,false
5,3, 1438,LON,2,33,false
5,3, 1515,LON,2,24,false
5,3, 1537,LON,2,15,false
5,3, 1543,LON,2,16,false
5,3, 1719,LCB,1,15,true	ON LATE DUTY!
5,3, 1928,ECB,2,1,false
5,4,  260,CEN,1,20,true	ON LATE DUTY!
5,4,  343,CEN,2,22,false
5,4,  685,CEN,2,27,false
5,4,  718,CEN,2,10,false
5,4,  786,CEN,2,23,false
5,4, 1062,MAR,2,39,false
5,4, 1151,MAR,2,39,false
5,4, 1306,LON,2,38,false
5,4, 1369,LON,2,38,false
5,4, 1639,LON,2,32,false
5,4, 1782,LCB,2,18,false
5,4, 1825,ECB,2,16,true
5,5,   24,OFF,2,39,false
5,5,  389,CEN,2,18,false
5,5,  467,CEN,2,26,true
5,5,  585,CEN,2,8,false
5,5,  690,CEN,2,11,true
5,5,  743,CEN,2,17,false
5,5, 1099,MAR,2,39,false
5,5, 1347,LON,2,34,false
5,5, 1450,LON,2,24,true
5,5, 1492,LON,1,5,true	ON LATE DUTY!
5,5, 1529,LON,2,6,false
5,5, 1823,ECB,2,5,false
6,1,  111,CEN,2,11,true
6,1,  283,CEN,2,7,true
6,1,  382,CEN,2,38,false
6,1,  431,CEN,2,24,false
6,1,  875,MAR,2,20,false
6,1,  915,MAR,2,9,true
6,1,  960,MAR,2,23,true
6,1, 1149,MAR,2,12,false
6,1, 1472,LON,2,5,false
6,1, 1774,LCB,2,12,false
6,1, 1875,ECB,2,34,false
6,1, 1977,EBT,1,6,true	ON LATE DUTY!
6,2,  363,CEN,2,33,false
6,2,  450,CEN,2,31,false
6,2, 1017,MAR,1,39,true	ON LATE DUTY!
6,2, 1123,MAR,2,4,false
6,2, 1216,MAR,2,21,true
6,2, 1373,LON,2,20,false
6,2, 1457,LON,2,16,false
6,2, 1565,LON,2,8,true
6,2, 1617,LON,2,23,false
6,2, 1965,EBT,2,18,false
6,3,  449,CEN,1,16,true	ON LATE DUTY!
6,3,  469,CEN,2,23,false
6,3,  582,CEN,2,34,false
6,3, 1029,MAR,2,22,false
6,3, 1043,MAR,2,33,false
6,3, 1060,MAR,2,11,true
6,3, 1140,MAR,1,6,true	ON LATE DUTY!
6,3, 1539,LON,2,7,false
6,3, 1670,LON,2,17,false
6,3, 1776,LCB,2,10,true
6,4,   13,OFF,2,2,false
6,4,  284,CEN,2,26,false
6,4,  697,CEN,2,6,true
6,4,  847,MAR,2,35,false
6,4,  991,MAR,1,16,true	ON LATE DUTY!
6,4, 1208,MAR,1,9,true	ON LATE DUTY!
6,4, 1375,LON,2,10,false
6,4, 1815,ECB,2,9,false
6,4, 1834,ECB,2,13,false
6,4, 1852,ECB,2,12,true
6,5,   48,OFF,2,26,false
6,5,  174,CEN,2,5,false
6,5,  227,CEN,1,6,true	ON LATE DUTY!
6,5,  429,CEN,1,20,true	ON LATE DUTY!
6,5,  510,CEN,2,5,false
6,5,  803,CEN,2,39,false
6,5,  953,MAR,2,2,false
6,5, 1493,LON,2,19,false
6,5, 1495,LON,1,15,true	ON LATE DUTY!
6,5, 1549,LON,1,10,true	ON LATE DUTY!
6,5, 1575,LON,2,6,false
6,5, 1844,ECB,2,2,false
7,1,   66,LMC,2,25,true
7,1,   96,CEN,2,9,false
7,1,  103,CEN,2,11,true
7,1,  248,CEN,2,11,true
7,1,  481,CEN,2,33,false
7,1,  861,MAR,2,21,false
7,1,  935,MAR,2,16,false
7,1, 1231,LON,2,20,false
7,1, 1358,LON,2,28,false
7,1, 1892,ECB,2,24,false
7,1, 1933,ECB,1,7,true	ON LATE DUTY!
7,2,  558,CEN,2,23,false
7,2, 1147,MAR,2,9,true
7,2, 1528,LON,2,1,false
7,2, 1756,LCB,2,26,false
7,2, 1787,LCB,2,28,false
7,2, 1956,EBT,2,27,false
7,3,  167,CEN,2,18,true
7,3,  211,CEN,2,34,false
7,3,  344,CEN,2,16,false
7,3,  369,CEN,2,26,false
7,3,  395,CEN,2,15,false
7,3,  524,CEN,2,2,false
7,3,  699,CEN,1,12,true	ON LATE DUTY!
7,3, 1414,LON,1,8,true	ON LATE DUTY!
7,3, 1570,LON,2,26,true
7,3, 1793,LCB,2,28,false
7,3, 1979,EBT,2,12,false
7,4,   19,OFF,2,25,false
7,4,  428,CEN,2,30,false
7,4,  514,CEN,2,8,true
7,4,  934,MAR,2,18,false
7,4, 1161,MAR,2,8,false
7,4, 1285,LON,2,24,false
7,4, 1392,LON,2,8,true
7,4, 1399,LON,1,7,true	ON LATE DUTY!
7,4, 1599,LON,2,38,false
7,4, 1684,LCB,2,35,false
7,4, 1832,ECB,2,36,false
7,4, 1949,ECB,2,21,false
7,5,   18,OFF,2,14,false
7,5,  131,CEN,2,34,false
7,5,  383,CEN,1,17,true	ON LATE DUTY!
7,5,  563,CEN,2,26,false
7,5,  908,MAR,2,26,false
7,5, 1120,MAR,2,36,false
7,5, 1207,MAR,2,7,true
7,5, 1486,LON,2,11,false
7,5, 1689,LCB,1,19,true	ON LATE DUTY!
7,5, 1944,ECB,2,12,false
8,1,    3,OFF,1,13,true	ON LATE DUTY!
8,1,   74,CEN,2,19,false
8,1,  539,CEN,2,27,false
8,1,  767,CEN,2,29,false
8,1,  807,CEN,2,23,false
8,1,  900,MAR,2,39,true
8,1, 1142,MAR,2,20,true
8,1, 1521,LON,2,29,false
8,1, 1841,ECB,2,16,false
8,1, 1930,ECB,2,24,false
8,1, 1974,EBT,1,11,true	ON LATE DUTY!
8,1, 1988,EBT,2,15,true
8,2,   95,CEN,1,12,true	ON LATE DUTY!
8,2,  225,CEN,2,3,false
8,2,  277,CEN,2,25,false
8,2,  286,CEN,2,27,false
8,2,  430,CEN,2,5,false
8,2,  658,CEN,2,22,false
8,2,  985,MAR,2,14,false
8,2, 1094,MAR,2,38,false
8,2, 1327,LON,2,9,true
8,2, 1372,LON,2,6,false
8,2, 1743,LCB,2,9,false
8,3,   11,OFF,2,28,false
8,3,   62,LMC,2,32,false
8,3,  204,CEN,2,24,false
8,3,  331,CEN,2,39,false
8,3,  397,CEN,2,11,false
8,3,  404,CEN,2,23,false
8,3,  426,CEN,2,37,false
8,3,  603,CEN,2,30,false
8,3, 1426,LON,1,17,true	ON LATE DUTY!
8,3, 1507,LON,2,23,false
8,3, 1978,EBT,2,15,false
8,4,   97,CEN,2,33,false
8,4,  153,CEN,1,22,true	ON LATE DUTY!
8,4,  421,CEN,2,14,false
8,4,  567,CEN,2,12,false
8,4,  656,CEN,2,20,false
8,4, 1290,LON,2,11,true
8,4, 1442,LON,2,1,false
8,4, 1598,LON,2,20,false
8,4, 1702,LCB,2,3,false
8,5,  516,CEN,2,39,false
8,5,  627,CEN,2,11,true
8,5,  675,CEN,2,23,true
8,5,  870,MAR,2,10,true
8,5,  993,MAR,2,2,false
8,5, 1159,MAR,2,33,false
8,5, 1254,LON,2,21,true
8,5, 1388,LON,1,11,true	ON LATE DUTY!
8,5, 1526,LON,2,8,true
8,5, 1818,ECB,2,30,false
8,5, 1833,ECB,2,29,false
9,1,  143,CEN,2,12,false
9,1,  162,CEN,2,7,false
9,1,  188,CEN,2,2,false
9,1, 1168,MAR,2,31,false
9,1, 1183,MAR,1,24,true	ON LATE DUTY!
9,1, 1448,LON,2,4,false
9,1, 1661,LON,2,20,false
9,1, 1685,LCB,2,16,false
9,1, 1854,ECB,2,13,false
9,1, 1885,ECB,2,1,false
9,1, 1982,EBT,2,26,false
9,2,   55,LMC,2,8,false
9,2,  611,CEN,2,34,false
9,2,  667,CEN,2,26,false
9,2,  759,CEN,2,26,false
9,2,  895,MAR,2,12,true
9,2,  996,MAR,2,3,false
9,2, 1121,MAR,1,11,true	ON LATE DUTY!
9,2, 1478,LON,2,19,true
9,2, 1737,LCB,2,36,true
9,3,   31,OFF,2,12,false
9,3,   36,OFF,2,33,false
9,3,  314,CEN,2,20,true
9,3,  714,CEN,2,6,false
9,3,  841,MAR,2,12,false
9,3, 1201,MAR,2,21,false
9,3, 1274,LON,2,11,true
9,3, 1305,LON,2,24,false
9,3, 1335,LON,2,19,false
9,3, 1462,LON,2,13,false
9,3, 1853,ECB,2,19,false
9,4,  323,CEN,1,22,true	ON LATE DUTY!
9,4,  394,CEN,2,9,true
9,4,  768,CEN,2,19,false
9,4,  772,CEN,1,12,true	ON LATE DUTY!
9,4, 1005,MAR,2,15,false
9,4, 1258,LON,2,20,false
9,4, 1278,LON,1,19,true	ON LATE DUTY!
9,4, 1368,LON,2,19,false
9,4, 1914,ECB,2,4,false
9,5,   22,OFF,1,23,true	ON LATE DUTY!
9,5,  265,CEN,2,20,false
9,5,  571,CEN,1,24,true	ON LATE DUTY!
9,5,  742,CEN,2,33,false
9,5,  798,CEN,2,2,false
9,5,  816,CEN,2,28,false
9,5,  818,CEN,2,17,false
9,5, 1173,MAR,2,9,false
9,5, 1453,LON,1,17,true	ON LATE DUTY!
9,5, 1624,LON,2,34,false
10,1,    9,OFF,2,6,false
10,1,  278,CEN,2,10,false
10,1,  437,CEN,1,19,true	ON LATE DUTY!
10,1,  625,CEN,2,3,false
10,1,  739,CEN,2,16,false
10,1,  766,CEN,2,27,false
10,1,  897,MAR,2,13,true
10,1,  974,MAR,2,14,true
10,1, 1259,LON,2,24,false
10,1, 1333,LON,2,24,true
10,1, 1591,LON,1,18,true	ON LATE DUTY!
10,1, 1665,LON,2,38,false
10,2,   35,OFF,2,6,false
10,2,  451,CEN,2,19,false
10,2, 1215,MAR,2,23,false
10,2, 1293,LON,1,30,true	ON LATE DUTY!
10,2, 1628,LON,1,21,true	ON LATE DUTY!
10,2, 1729,LCB,2,17,true
10,2, 1795,LCB,2,2,false
10,2, 1813,LCB,1,28,true	ON LATE DUTY!
10,2, 1962,EBT,2,21,false
10,3,  194,CEN,2,29,false
10,3,  442,CEN,2,28,true
10,3,  683,CEN,2,25,false
10,3, 1044,MAR,1,20,true	ON LATE DUTY!
10,3, 1127,MAR,2,10,false
10,3, 1262,LON,2,22,false
10,3, 1516,LON,2,18,false
10,3, 1569,LON,2,34,false
10,3, 1587,LON,2,13,true
10,3, 1830,ECB,2,33,false
10,4,  325,CEN,2,35,false
10,4,  604,CEN,2,4,false
10,4,  826,MAR,1,20,true	ON LATE DUTY!
10,4,  989,MAR,1,30,true	ON LATE DUTY!
10,4, 1016,MAR,2,22,false
10,4, 1544,LON,2,33,false
10,4, 1652,LON,1,12,true	ON LATE DUTY!
10,4, 1701,LCB,2,5,false
10,4, 1710,LCB,2,34,true
10,4, 1861,ECB,2,24,false
10,4, 1897,ECB,2,2,false
10,5,   86,CEN,2,17,false
10,5,  114,CEN,2,39,false
10,5,  720,CEN,1,28,true	ON LATE DUTY!
10,5,  980,MAR,2,36,false
10,5, 1475,LON,2,36,false
10,5, 1590,LON,2,24,false
10,5, 1860,ECB,2,21,true
10,5, 1951,ECB,2,16,false
11,1,  228,CEN,2,23,false
11,1,  628,CEN,2,6,false
11,1, 1084,MAR,2,21,false
11,1, 1165,MAR,2,13,false
11,1, 1193,MAR,2,2,false
11,1, 1449,LON,2,26,false
11,1, 1631,LON,2,33,false
11,1, 1705,LCB,2,36,false
11,1, 1749,LCB,2,7,false
11,1, 1877,ECB,2,8,false
11,1, 1981,EBT,2,22,false
11,2,  379,CEN,2,21,true
11,2,  448,CEN,2,21,false
11,2,  565,CEN,2,11,true
11,2,  750,CEN,2,15,false
11,2,  795,CEN,1,36,true	ON LATE DUTY!
11,2, 1260,LON,2,3,false
11,2, 1547,LON,2,5,false
11,2, 1589,LON,2,16,true
11,2, 1654,LON,2,12,true
11,2, 1903,ECB,2,11,false
11,2, 1935,ECB,2,2,false
11,2, 1970,EBT,2,2,false
11,3,  106,CEN,2,26,false
11,3,  340,CEN,2,30,false
11,3,  726,CEN,2,1,false
11,3,  811,CEN,2,31,false
11,3,  970,MAR,1,17,true	ON LATE DUTY!
11,3, 1588,LON,2,33,true
11,3, 1678,LCB,2,32,false
11,3, 1767,LCB,2,24,false
11,3, 1916,ECB,1,31,true	ON LATE DUTY!
11,3, 1955,EBT,2,21,false
11,4,  165,CEN,2,36,false
11,4,  169,CEN,2,37,false
11,4,  405,CEN,2,32,true
11,4,  773,CEN,2,34,false
11,4, 1030,MAR,2,34,false
11,4, 1232,LON,2,22,true
11,4, 1523,LON,2,10,false
11,4, 1572,LON,2,6,false
11,4, 1641,LON,2,27,false
11,4, 1736,LCB,1,25,true	ON LATE DUTY!
11,5,   37,OFF,2,30,false
11,5,  158,CEN,2,19,true
11,5,  294,CEN,2,24,true
11,5,  387,CEN,2,7,false
11,5,  676,CEN,2,12,true
11,5,  776,CEN,2,25,false
11,5, 1052,MAR,2,9,false
11,5, 1228,LON,2,38,false
11,5, 1300,LON,2,30,false
11,5, 1557,LON,2,4,false
11,5, 1968,EBT,2,26,true
12,1,  120,CEN,2,13,false
12,1,  219,CEN,2,32,false
12,1,  226,CEN,2,20,false
12,1,  329,CEN,2,29,false
12,1,  573,CEN,2,15,false
12,1, 1009,MAR,2,22,false
12,1, 1108,MAR,2,22,false
12,1, 1792,LCB,2,6,false
12,1, 1838,ECB,2,31,false
12,1, 1864,ECB,2,8,false
12,1, 1890,ECB,2,39,false
12,1, 2000,EBT,2,36,false
12,2,  218,CEN,2,23,true
12,2,  258,CEN,2,19,false
12,2,  299,CEN,2,27,false
12,2,  655,CEN,2,22,false
12,2, 1027,MAR,2,24,false
12,2, 1132,MAR,2,28,false
12,2, 1217,MAR,2,27,false
12,2, 1257,LON,2,4,false
12,2, 1315,LON,2,15,true
12,2, 1386,LON,2,8,false
12,2, 1998,EBT,2,34,false
12,3,  235,CEN,1,33,true	ON LATE DUTY!
12,3,  274,CEN,2,9,false
12,3,  473,CEN,2,20,false
12,3,  483,CEN,1,20,true	ON LATE DUTY!
12,3,  508,CEN,1,29,true	ON LATE DUTY!
12,3,  662,CEN,2,36,false
12,3,  845,MAR,2,6,false
12,3,  906,MAR,2,30,false
12,3, 1237,LON,2,27,false
12,3, 1511,LON,2,23,false
12,3, 1712,LCB,2,9,false
12,4,  209,CEN,2,27,false
12,4,  271,CEN,2,27,false
